('sys.path:\n', ['/home/chaoyan/Documents/DL/beta_vae_mol/bo', '/home/chaoyan/anaconda3/envs/torch41/lib/python27.zip', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/plat-linux2', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/lib-tk', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/lib-old', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/lib-dynload', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/site-packages', '/home/chaoyan/anaconda3/envs/torch41/lib/python2.7/site-packages/Theano-0.8.0-py2.7.egg', '/home/chaoyan/Documents/DL/beta_vae_mol'])
Namespace(batch_size=128, dropout=0.5, embedding_size=48, enc_bidir=True, generate_samples=False, grad_clip=5.0, latent_size=56, layer_size=512, logdir='/mnt/Data/DL/tmp/beta_vae_mol', max_len=75, n_layers=2, num_epochs=151, random_seed=3, restore='/mnt/Data/DL/tmp/beta_vae_mol/baseline/checkpoints/150', save_dir='results3', tag='', test_mode=False, wd=0.0001, weighted_loss=False)
('X_train', <type 'numpy.ndarray'>, (224510, 56))
('y_train', <type 'numpy.ndarray'>, (224510, 1))
(249456, 249456, 249456)
('load vocab from:', '../data/vacab')
    2.38007433e-01  -1.88258034e-02   1.30609172e+00   4.93220990e-01
   -2.35468328e-01   1.55327550e+00   2.41564129e-01   2.24250046e+00
    2.12937659e-01  -2.69205966e-01  -2.44234686e-01  -4.51599658e-01
    5.08337778e-01  -6.74353438e-01   2.51978604e-01   1.06670971e+00
   -1.09120323e+00   2.47604410e-01  -2.60738813e-01   3.38461373e+00
    2.57461960e-01   1.40725890e+00  -5.87283043e-02   2.40128378e+00
   -1.79281630e-01  -1.27001426e+00  -1.13973590e+00   2.45263470e-01
   -6.67781289e-02  -8.65437308e-01  -5.24676022e-01  -5.40946866e-01
    1.98431398e-01   3.78989131e-01  -6.08143508e-01   4.84516851e-01
   -5.17689925e-01  -7.29368201e-01   8.43862124e-02   4.33119918e-02
    6.35634853e-01  -6.44558128e-01   4.54099379e-01  -6.56590215e-03
    2.98630519e-01   4.88711902e-01   2.94169611e-01   7.27714052e-01
    9.60138390e-01   3.07376126e-01  -1.19824986e-01  -2.01597447e+00]]
9 [[ -3.68919237e-02   7.88146057e-01  -5.20133352e-01   4.32506346e-01
   -3.02056773e-01   3.24696397e-01   1.02087213e+00   4.54260908e-01
   -6.19273500e-01   1.58147042e+00   3.04035822e-01   2.48522147e+00
   -1.58008773e-01  -4.07899690e-01   1.24241338e-01   5.64615095e-02
    7.11130731e-01  -7.76213729e-01   2.03944684e-01   1.31377097e+00
   -1.30832506e+00   4.63720607e-01  -2.30907018e-01   3.24470268e+00
    6.93572954e-01   9.73306066e-01  -2.02320078e-01   2.49160103e+00
    4.59369726e-05  -1.07638867e+00  -9.68131371e-01   2.01654760e-01
   -2.84386299e-01  -1.00266215e+00  -4.30329365e-01  -3.15088984e-01
   -2.08616753e-01   8.29858828e-02  -4.78239602e-01   1.66104313e-01
   -1.49638727e+00  -5.77922688e-01  -2.98155330e-02  -2.05909647e-01
    9.23824695e-01  -7.87035823e-01   5.99186893e-01  -2.68800647e-02
    5.05953195e-01   6.90184995e-01   2.92777473e-01   3.51807160e-01
    1.17482084e+00   6.65465691e-01  -3.81843849e-01  -1.83898743e+00]
 [  1.71570805e-01   7.07894105e-01  -1.02028262e+00  -5.06289095e-02
    2.39576940e-01   9.83628096e-02   8.81476308e-01   4.27798841e-01
   -3.63745098e-01   1.94804855e+00   2.96519197e-01   1.89143676e+00
    1.18880980e-01  -1.06153718e+00  -1.95686022e-01  -8.96763846e-01
    4.37337286e-01  -9.11216638e-01  -1.01921520e+00   9.13367994e-01
    1.64640402e-01   1.48896152e-01  -7.72799658e-02   3.36318864e+00
    6.31310499e-01   8.86196628e-02   9.30873852e-03   1.43040514e+00
   -8.46047342e-01  -5.68858662e-01  -1.10230819e+00  -3.00336358e-01
   -1.70319919e-01  -7.89570797e-01   6.25241748e-01  -3.78074924e-02
   -4.91180949e-01  -1.88646085e-01  -1.01478939e+00  -2.55010476e-01
   -1.90221881e+00  -9.26823954e-01  -1.97178532e-01  -6.48516181e-02
    6.20524945e-01  -7.81284504e-01   2.61004075e-01  -1.88640217e-01
   -1.02818617e-01   1.19349615e-01   1.59714765e-02   2.92718122e-01
    1.34946242e+00  -5.53406887e-03  -1.14183097e+00  -1.76954375e+00]
 [ -1.86714525e-01   9.85618156e-01  -1.24773510e+00   4.40980060e-01
   -5.48741905e-01   4.10099594e-01   7.81812084e-01   1.73444810e-01
   -6.65641110e-01   1.45649379e+00   3.61900515e-01   2.37322639e+00
   -2.25675095e-01  -1.29180370e-01  -1.99043259e-01  -6.27676965e-02
    7.67145632e-01  -7.00872484e-01   3.88146777e-01   9.31687896e-01
   -1.92560737e+00   1.49883879e-01  -3.24927993e-01   3.09533704e+00
   -7.39504065e-01   1.00075802e+00  -4.79263609e-02   1.43798511e+00
    1.53821958e-01  -9.58593725e-01  -7.66037079e-01   3.06278447e-01
    4.52740999e-01  -2.36966480e-01  -3.99219204e-01  -2.15028401e-01
    4.52213851e-02  -2.07614822e-02  -1.26246593e+00   3.08254989e-01
   -8.64073819e-01   1.92626729e-01   4.80305702e-01  -6.51797267e-02
    6.45225084e-01  -3.36910057e-01   7.99574727e-01   6.99276552e-02
    2.77484422e-01   1.52233390e+00   5.26487871e-01  -9.83725679e-02
    1.07798347e+00   6.47019335e-01  -1.58619333e-01  -1.06242340e+00]
 [  1.55205035e-01   2.36369258e-01  -2.69425426e-01   4.22814797e-01
   -3.99140204e-01   3.56869034e-01   1.06186263e+00   3.40971045e-01
   -7.81519853e-01   6.00079797e-01   2.67341417e-01   2.18621786e+00
   -2.92302434e-01   1.36044466e-01   2.97816476e-01  -3.36615607e-01
    9.73978394e-01  -6.57420491e-01   8.24284823e-01   1.13660722e+00
   -9.69283498e-01   4.51355283e-01  -3.19600631e-01   2.71435011e+00
   -6.97931093e-02   1.14075888e+00  -8.51108145e-02   1.95089119e+00
   -3.15042866e-03  -9.00920165e-01  -9.82388696e-01   3.26756347e-01
   -3.12017068e-01  -1.56255187e+00  -2.03080241e-01  -3.19316656e-01
   -3.71685147e-01   4.99226222e-01  -1.09293994e+00   6.01488228e-02
   -1.50246750e+00  -2.46392324e-01  -2.02688616e-01  -1.84610036e-01
    8.93585899e-01  -8.33180089e-01   3.24983054e-01  -6.00407036e-02
    1.18199493e+00  -2.61682218e-01   2.97540525e-01   3.49944305e-01
    1.44930855e+00   7.96250976e-01  -4.96017965e-01  -2.01958586e+00]
 [ -1.85739069e-02  -1.62282661e-01  -2.14012126e+00  -2.30539785e-01
    1.38229782e-01  -3.54023514e-02   3.44631657e-01  -2.97705308e-01
   -4.40612943e-01   3.96773380e-01  -1.25036760e-01   6.59981890e-01
    6.68910562e-01  -6.55669788e-01  -2.65343270e-01  -2.27760420e+00
    1.56110208e-01  -8.15081244e-01  -1.11143894e+00   4.41216634e-01
    1.92337909e+00  -2.95393914e-01   5.47718931e-02   1.92638895e+00
   -1.73379330e+00  -3.46277989e-01   3.32620974e-02  -8.90512519e-01
   -9.60028778e-01   2.59958430e-01  -6.12212034e-01  -2.03925818e-01
    7.14924202e-01  -5.11819291e-01   2.43494994e+00   7.70140480e-02
   -6.01715851e-01   5.67649695e-02  -2.75307539e+00  -4.85434572e-01
   -7.32521485e-01  -4.43875378e-01  -2.26221919e-01   2.18297441e-01
    3.77315779e-01  -1.97971371e-01  -3.25764828e-02  -3.17338796e-01
    6.51583222e-01  -9.45015328e-01  -1.28862917e-01  -2.84956793e-01
    1.28470507e+00  -2.70760071e-01  -1.48890987e+00  -9.20797599e-01]
 [ -1.89494515e-01  -4.29643342e-02  -1.79752945e+00   4.33959865e-01
   -8.25159182e-01   7.53630982e-01   9.41391819e-02  -1.61874296e-01
   -8.75636084e-01  -9.05838059e-01   3.03803738e-02   1.47449463e+00
   -8.61327631e-02   1.23353929e+00   3.27397860e-01  -6.37359641e-01
    1.09455295e+00  -2.98771130e-01   1.94765801e+00   4.88068704e-01
   -1.69858125e+00  -1.26436853e-01  -2.25407341e-01   7.83395604e-01
   -3.33807414e+00   1.39671881e+00   4.18332268e-02  -7.81506406e-01
    5.43012327e-01  -3.90964969e-01   2.70558260e-02   6.24471166e-01
    7.24700984e-01  -5.97826303e-01   3.82186816e-01  -3.34229666e-01
    2.81290403e-01   6.77918057e-01  -2.82557498e+00   8.36428133e-03
   -1.54047603e-01   1.20044257e+00   4.57121401e-01   5.97148577e-02
    7.78219680e-01   1.23165174e-01   4.36373649e-01   2.06816524e-01
    2.07542637e+00   4.38520542e-01   5.22366520e-01  -4.74523796e-01
    1.21281342e+00   9.12481146e-01   6.32689311e-02  -1.19522331e-01]
 [  9.57018098e-01  -8.60773765e-01  -4.81124243e-01  -3.89024896e-02
    2.25393865e-01  -3.20989485e-01   1.08663324e+00   5.07627447e-01
   -6.95187431e-01  -3.07877896e-01  -4.79396142e-02   1.03961374e+00
   -3.63281367e-02   8.37515377e-01   1.24655275e-01  -1.36890159e+00
   -3.00491809e-01   1.97887554e-01   7.81060050e-01   6.36088244e-01
    2.24661037e+00   5.04918369e-01  -7.06442980e-01   2.20513868e+00
   -1.27926413e+00   1.40996121e+00   3.88291140e-02   2.06370425e+00
   -4.69289866e-01  -3.20486154e-01  -8.08209018e-01   3.86508129e-01
   -2.92537478e-01  -2.19853624e+00   1.72347421e+00  -8.30896708e-01
   -2.60573297e-01   7.31809587e-01  -1.70778888e+00   2.97578442e-01
   -8.78529095e-01  -3.38353949e-01  -1.96005905e-01   6.48849637e-02
    2.92581572e-01  -1.39420569e+00  -4.24208967e-01  -3.70617569e-01
    1.23697209e+00  -2.24208973e+00   2.63414307e-02   1.44102281e+00
    1.19333528e+00   1.53190158e-01  -1.14535243e+00  -2.41494504e+00]
 [  2.70536415e-01   9.59860437e-01  -4.44648460e-01   3.86161831e-01
   -9.98746286e-02   3.96188581e-01   9.18354840e-01   6.50386153e-01
   -3.26097394e-01   1.76801198e+00   5.12079200e-01   2.25459274e+00
   -2.87210735e-01  -7.47187644e-01   7.86308821e-02  -4.73310550e-01
    9.43388322e-01  -7.93207166e-01   3.77404930e-02   8.92006190e-01
   -2.07976036e+00   3.47495828e-01  -7.38543257e-02   2.80714995e+00
    8.32737113e-01   1.27632070e+00  -2.14877995e-01   1.13819807e+00
   -3.68478983e-01  -1.31779866e+00  -1.10416389e+00   1.53898969e-01
   -8.66338353e-01  -1.00870653e+00  -9.08450878e-01  -1.44773553e-02
   -3.06089922e-02   2.15609585e-01  -7.11888347e-01  -1.84852992e-01
   -1.78939796e+00  -6.98805299e-01  -4.53195329e-01  -3.99905586e-01
    1.17179994e+00  -4.74474283e-01   4.62404173e-01   2.21375041e-01
    4.30394975e-01   4.98645735e-01   1.90320682e-01   4.23484672e-01
    1.57529145e+00   6.19021547e-01  -2.54230696e-01  -1.55717884e+00]
 [  2.34467055e-01   7.95425124e-01  -4.80991383e-01   2.49332346e-01
    2.38007433e-01  -1.88258034e-02   1.30609172e+00   4.93220990e-01
   -2.35468328e-01   1.55327550e+00   2.41564129e-01   2.24250046e+00
    2.12937659e-01  -2.69205966e-01  -2.44234686e-01  -4.51599658e-01
    5.08337778e-01  -6.74353438e-01   2.51978604e-01   1.06670971e+00
   -1.09120323e+00   2.47604410e-01  -2.60738813e-01   3.38461373e+00
    2.57461960e-01   1.40725890e+00  -5.87283043e-02   2.40128378e+00
   -1.79281630e-01  -1.27001426e+00  -1.13973590e+00   2.45263470e-01
   -6.67781289e-02  -8.65437308e-01  -5.24676022e-01  -5.40946866e-01
    1.98431398e-01   3.78989131e-01  -6.08143508e-01   4.84516851e-01
   -5.17689925e-01  -7.29368201e-01   8.43862124e-02   4.33119918e-02
    6.35634853e-01  -6.44558128e-01   4.54099379e-01  -6.56590215e-03
    2.98630519e-01   4.88711902e-01   2.94169611e-01   7.27714052e-01
    9.60138390e-01   3.07376126e-01  -1.19824986e-01  -2.01597447e+00]
 [ -1.43756760e-01   7.02305725e-01  -1.03042592e+00   6.00978850e-01
   -2.49649551e-01   3.46664408e-01   8.85183429e-01   4.78182517e-01
   -2.60139249e-01   1.47226607e+00   2.62041553e-01   2.52030715e+00
   -6.77182344e-03  -6.88288610e-02  -6.53580773e-02   3.18773596e-01
    7.19957781e-01  -8.97424069e-01   9.01302459e-02   1.05450506e+00
   -1.11958147e+00   5.35663395e-01  -8.06453886e-02   2.71253311e+00
    3.64509790e-01   8.41365710e-01   1.21861257e-01   2.54842097e+00
   -2.08290642e-01  -1.08448321e+00  -2.74311709e-01   3.83877875e-01
    7.86250976e-02  -9.36574060e-01  -2.18394889e-01   2.17272971e-01
   -2.68439753e-02   1.16398631e-02  -3.17284941e-01   2.14008652e-02
   -1.50633730e+00  -8.42128873e-01  -2.66378553e-01   1.17747936e-01
    1.16123502e+00  -8.21122855e-01   3.69302462e-01  -5.15415781e-05
    8.71936266e-01   5.95987458e-01  -1.47569742e-01   3.93599963e-01
    1.03692420e+00   7.63798827e-01   1.56134968e-01  -1.75591302e+00]]
10 [[ -3.68919237e-02   7.88146057e-01  -5.20133352e-01   4.32506346e-01
   -3.02056773e-01   3.24696397e-01   1.02087213e+00   4.54260908e-01
   -6.19273500e-01   1.58147042e+00   3.04035822e-01   2.48522147e+00
   -1.58008773e-01  -4.07899690e-01   1.24241338e-01   5.64615095e-02
    7.11130731e-01  -7.76213729e-01   2.03944684e-01   1.31377097e+00
   -1.30832506e+00   4.63720607e-01  -2.30907018e-01   3.24470268e+00
    6.93572954e-01   9.73306066e-01  -2.02320078e-01   2.49160103e+00
    4.59369726e-05  -1.07638867e+00  -9.68131371e-01   2.01654760e-01
   -2.84386299e-01  -1.00266215e+00  -4.30329365e-01  -3.15088984e-01
   -2.08616753e-01   8.29858828e-02  -4.78239602e-01   1.66104313e-01
   -1.49638727e+00  -5.77922688e-01  -2.98155330e-02  -2.05909647e-01
    9.23824695e-01  -7.87035823e-01   5.99186893e-01  -2.68800647e-02
    5.05953195e-01   6.90184995e-01   2.92777473e-01   3.51807160e-01
    1.17482084e+00   6.65465691e-01  -3.81843849e-01  -1.83898743e+00]
 [  1.71570805e-01   7.07894105e-01  -1.02028262e+00  -5.06289095e-02
    2.39576940e-01   9.83628096e-02   8.81476308e-01   4.27798841e-01
   -3.63745098e-01   1.94804855e+00   2.96519197e-01   1.89143676e+00
    1.18880980e-01  -1.06153718e+00  -1.95686022e-01  -8.96763846e-01
    4.37337286e-01  -9.11216638e-01  -1.01921520e+00   9.13367994e-01
    1.64640402e-01   1.48896152e-01  -7.72799658e-02   3.36318864e+00
    6.31310499e-01   8.86196628e-02   9.30873852e-03   1.43040514e+00
   -8.46047342e-01  -5.68858662e-01  -1.10230819e+00  -3.00336358e-01
   -1.70319919e-01  -7.89570797e-01   6.25241748e-01  -3.78074924e-02
   -4.91180949e-01  -1.88646085e-01  -1.01478939e+00  -2.55010476e-01
   -1.90221881e+00  -9.26823954e-01  -1.97178532e-01  -6.48516181e-02
    6.20524945e-01  -7.81284504e-01   2.61004075e-01  -1.88640217e-01
   -1.02818617e-01   1.19349615e-01   1.59714765e-02   2.92718122e-01
    1.34946242e+00  -5.53406887e-03  -1.14183097e+00  -1.76954375e+00]
 [ -1.86714525e-01   9.85618156e-01  -1.24773510e+00   4.40980060e-01
   -5.48741905e-01   4.10099594e-01   7.81812084e-01   1.73444810e-01
   -6.65641110e-01   1.45649379e+00   3.61900515e-01   2.37322639e+00
   -2.25675095e-01  -1.29180370e-01  -1.99043259e-01  -6.27676965e-02
    7.67145632e-01  -7.00872484e-01   3.88146777e-01   9.31687896e-01
   -1.92560737e+00   1.49883879e-01  -3.24927993e-01   3.09533704e+00
   -7.39504065e-01   1.00075802e+00  -4.79263609e-02   1.43798511e+00
    1.53821958e-01  -9.58593725e-01  -7.66037079e-01   3.06278447e-01
    4.52740999e-01  -2.36966480e-01  -3.99219204e-01  -2.15028401e-01
    4.52213851e-02  -2.07614822e-02  -1.26246593e+00   3.08254989e-01
   -8.64073819e-01   1.92626729e-01   4.80305702e-01  -6.51797267e-02
    6.45225084e-01  -3.36910057e-01   7.99574727e-01   6.99276552e-02
    2.77484422e-01   1.52233390e+00   5.26487871e-01  -9.83725679e-02
    1.07798347e+00   6.47019335e-01  -1.58619333e-01  -1.06242340e+00]
 [  1.55205035e-01   2.36369258e-01  -2.69425426e-01   4.22814797e-01
   -3.99140204e-01   3.56869034e-01   1.06186263e+00   3.40971045e-01
   -7.81519853e-01   6.00079797e-01   2.67341417e-01   2.18621786e+00
   -2.92302434e-01   1.36044466e-01   2.97816476e-01  -3.36615607e-01
    9.73978394e-01  -6.57420491e-01   8.24284823e-01   1.13660722e+00
   -9.69283498e-01   4.51355283e-01  -3.19600631e-01   2.71435011e+00
   -6.97931093e-02   1.14075888e+00  -8.51108145e-02   1.95089119e+00
   -3.15042866e-03  -9.00920165e-01  -9.82388696e-01   3.26756347e-01
   -3.12017068e-01  -1.56255187e+00  -2.03080241e-01  -3.19316656e-01
   -3.71685147e-01   4.99226222e-01  -1.09293994e+00   6.01488228e-02
   -1.50246750e+00  -2.46392324e-01  -2.02688616e-01  -1.84610036e-01
    8.93585899e-01  -8.33180089e-01   3.24983054e-01  -6.00407036e-02
    1.18199493e+00  -2.61682218e-01   2.97540525e-01   3.49944305e-01
    1.44930855e+00   7.96250976e-01  -4.96017965e-01  -2.01958586e+00]
 [ -1.85739069e-02  -1.62282661e-01  -2.14012126e+00  -2.30539785e-01
    1.38229782e-01  -3.54023514e-02   3.44631657e-01  -2.97705308e-01
   -4.40612943e-01   3.96773380e-01  -1.25036760e-01   6.59981890e-01
    6.68910562e-01  -6.55669788e-01  -2.65343270e-01  -2.27760420e+00
    1.56110208e-01  -8.15081244e-01  -1.11143894e+00   4.41216634e-01
    1.92337909e+00  -2.95393914e-01   5.47718931e-02   1.92638895e+00
   -1.73379330e+00  -3.46277989e-01   3.32620974e-02  -8.90512519e-01
   -9.60028778e-01   2.59958430e-01  -6.12212034e-01  -2.03925818e-01
    7.14924202e-01  -5.11819291e-01   2.43494994e+00   7.70140480e-02
   -6.01715851e-01   5.67649695e-02  -2.75307539e+00  -4.85434572e-01
   -7.32521485e-01  -4.43875378e-01  -2.26221919e-01   2.18297441e-01
    3.77315779e-01  -1.97971371e-01  -3.25764828e-02  -3.17338796e-01
    6.51583222e-01  -9.45015328e-01  -1.28862917e-01  -2.84956793e-01
    1.28470507e+00  -2.70760071e-01  -1.48890987e+00  -9.20797599e-01]
 [ -1.89494515e-01  -4.29643342e-02  -1.79752945e+00   4.33959865e-01
   -8.25159182e-01   7.53630982e-01   9.41391819e-02  -1.61874296e-01
   -8.75636084e-01  -9.05838059e-01   3.03803738e-02   1.47449463e+00
   -8.61327631e-02   1.23353929e+00   3.27397860e-01  -6.37359641e-01
    1.09455295e+00  -2.98771130e-01   1.94765801e+00   4.88068704e-01
   -1.69858125e+00  -1.26436853e-01  -2.25407341e-01   7.83395604e-01
   -3.33807414e+00   1.39671881e+00   4.18332268e-02  -7.81506406e-01
    5.43012327e-01  -3.90964969e-01   2.70558260e-02   6.24471166e-01
    7.24700984e-01  -5.97826303e-01   3.82186816e-01  -3.34229666e-01
    2.81290403e-01   6.77918057e-01  -2.82557498e+00   8.36428133e-03
   -1.54047603e-01   1.20044257e+00   4.57121401e-01   5.97148577e-02
    7.78219680e-01   1.23165174e-01   4.36373649e-01   2.06816524e-01
    2.07542637e+00   4.38520542e-01   5.22366520e-01  -4.74523796e-01
    1.21281342e+00   9.12481146e-01   6.32689311e-02  -1.19522331e-01]
 [  9.57018098e-01  -8.60773765e-01  -4.81124243e-01  -3.89024896e-02
    2.25393865e-01  -3.20989485e-01   1.08663324e+00   5.07627447e-01
   -6.95187431e-01  -3.07877896e-01  -4.79396142e-02   1.03961374e+00
   -3.63281367e-02   8.37515377e-01   1.24655275e-01  -1.36890159e+00
   -3.00491809e-01   1.97887554e-01   7.81060050e-01   6.36088244e-01
    2.24661037e+00   5.04918369e-01  -7.06442980e-01   2.20513868e+00
   -1.27926413e+00   1.40996121e+00   3.88291140e-02   2.06370425e+00
   -4.69289866e-01  -3.20486154e-01  -8.08209018e-01   3.86508129e-01
   -2.92537478e-01  -2.19853624e+00   1.72347421e+00  -8.30896708e-01
   -2.60573297e-01   7.31809587e-01  -1.70778888e+00   2.97578442e-01
   -8.78529095e-01  -3.38353949e-01  -1.96005905e-01   6.48849637e-02
    2.92581572e-01  -1.39420569e+00  -4.24208967e-01  -3.70617569e-01
    1.23697209e+00  -2.24208973e+00   2.63414307e-02   1.44102281e+00
    1.19333528e+00   1.53190158e-01  -1.14535243e+00  -2.41494504e+00]
 [  2.70536415e-01   9.59860437e-01  -4.44648460e-01   3.86161831e-01
   -9.98746286e-02   3.96188581e-01   9.18354840e-01   6.50386153e-01
   -3.26097394e-01   1.76801198e+00   5.12079200e-01   2.25459274e+00
   -2.87210735e-01  -7.47187644e-01   7.86308821e-02  -4.73310550e-01
    9.43388322e-01  -7.93207166e-01   3.77404930e-02   8.92006190e-01
   -2.07976036e+00   3.47495828e-01  -7.38543257e-02   2.80714995e+00
    8.32737113e-01   1.27632070e+00  -2.14877995e-01   1.13819807e+00
   -3.68478983e-01  -1.31779866e+00  -1.10416389e+00   1.53898969e-01
   -8.66338353e-01  -1.00870653e+00  -9.08450878e-01  -1.44773553e-02
   -3.06089922e-02   2.15609585e-01  -7.11888347e-01  -1.84852992e-01
   -1.78939796e+00  -6.98805299e-01  -4.53195329e-01  -3.99905586e-01
    1.17179994e+00  -4.74474283e-01   4.62404173e-01   2.21375041e-01
    4.30394975e-01   4.98645735e-01   1.90320682e-01   4.23484672e-01
    1.57529145e+00   6.19021547e-01  -2.54230696e-01  -1.55717884e+00]
 [  2.34467055e-01   7.95425124e-01  -4.80991383e-01   2.49332346e-01
    2.38007433e-01  -1.88258034e-02   1.30609172e+00   4.93220990e-01
   -2.35468328e-01   1.55327550e+00   2.41564129e-01   2.24250046e+00
    2.12937659e-01  -2.69205966e-01  -2.44234686e-01  -4.51599658e-01
    5.08337778e-01  -6.74353438e-01   2.51978604e-01   1.06670971e+00
   -1.09120323e+00   2.47604410e-01  -2.60738813e-01   3.38461373e+00
    2.57461960e-01   1.40725890e+00  -5.87283043e-02   2.40128378e+00
   -1.79281630e-01  -1.27001426e+00  -1.13973590e+00   2.45263470e-01
   -6.67781289e-02  -8.65437308e-01  -5.24676022e-01  -5.40946866e-01
    1.98431398e-01   3.78989131e-01  -6.08143508e-01   4.84516851e-01
   -5.17689925e-01  -7.29368201e-01   8.43862124e-02   4.33119918e-02
    6.35634853e-01  -6.44558128e-01   4.54099379e-01  -6.56590215e-03
    2.98630519e-01   4.88711902e-01   2.94169611e-01   7.27714052e-01
    9.60138390e-01   3.07376126e-01  -1.19824986e-01  -2.01597447e+00]
 [ -1.43756760e-01   7.02305725e-01  -1.03042592e+00   6.00978850e-01
   -2.49649551e-01   3.46664408e-01   8.85183429e-01   4.78182517e-01
   -2.60139249e-01   1.47226607e+00   2.62041553e-01   2.52030715e+00
   -6.77182344e-03  -6.88288610e-02  -6.53580773e-02   3.18773596e-01
    7.19957781e-01  -8.97424069e-01   9.01302459e-02   1.05450506e+00
   -1.11958147e+00   5.35663395e-01  -8.06453886e-02   2.71253311e+00
    3.64509790e-01   8.41365710e-01   1.21861257e-01   2.54842097e+00
   -2.08290642e-01  -1.08448321e+00  -2.74311709e-01   3.83877875e-01
    7.86250976e-02  -9.36574060e-01  -2.18394889e-01   2.17272971e-01
   -2.68439753e-02   1.16398631e-02  -3.17284941e-01   2.14008652e-02
   -1.50633730e+00  -8.42128873e-01  -2.66378553e-01   1.17747936e-01
    1.16123502e+00  -8.21122855e-01   3.69302462e-01  -5.15415781e-05
    8.71936266e-01   5.95987458e-01  -1.47569742e-01   3.93599963e-01
    1.03692420e+00   7.63798827e-01   1.56134968e-01  -1.75591302e+00]
 [  3.76868810e-01   8.82938482e-01  -6.19553957e-01   3.04459789e-01
   -4.84146548e-01   6.71082319e-01   9.28874791e-01   5.45380571e-01
   -7.78397308e-01   1.67695378e+00   4.66956814e-01   2.38215322e+00
   -6.60671539e-01  -3.44570418e-01   2.64982047e-01   6.48367238e-02
    3.95916960e-01  -9.70662824e-02   2.15310469e-01   8.17253786e-01
   -8.79986055e-01   4.62790481e-01  -3.81338468e-01   3.18207711e+00
    1.91110401e-01   1.31097309e+00   1.81983634e-01   2.38106964e+00
    7.49632693e-02  -6.82486869e-01  -6.79772207e-01  -4.55020008e-02
   -5.77813953e-01  -9.04026217e-01  -2.54355058e-01  -1.86203530e-01
